Date,D3,V_BASIS,V_UP1,V_TREND,V_RSI4065,V_VOLCOMP,V_CONF23,V_UPDAY,V_SL8,V_ATR2,V_TRAIL,V_TIME15,V_COOL2,V_QUALITY,CL_SMA50200,CL_EMA2050,CL_DONCHIAN,CL_RSI14_50,CL_RSI14_70,CL_TRENDVOL,F
2022-02-18,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9806014933582575,0.9487394007311591,0.9190804597701151,0.8939883124817539,0.9564350759913532,0.9487394007311591,0.9487394007311591,0.9487394007311591,1.0,1.0,0.9833100987351517,1.0,1.0,0.8901301301735625,1.1497338961910277
2022-02-22,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9806014933582575,0.9487394007311591,0.9190804597701151,0.8939883124817539,0.9564350759913532,0.9487394007311591,0.9487394007311591,0.9487394007311591,1.0,1.0,0.9833100987351517,1.0,1.0,0.8901301301735625,1.1021737253359416
2022-02-23,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9806014933582575,0.9487394007311591,0.9190804597701151,0.8939883124817539,0.9564350759913532,0.9487394007311591,0.9487394007311591,0.9487394007311591,1.0,1.0,0.9833100987351517,1.0,1.0,0.8901301301735625,1.0250445162332957
2022-02-24,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9806014933582575,0.9487394007311591,0.9190804597701151,0.8939883124817539,0.9564350759913532,0.9487394007311591,0.9487394007311591,0.9487394007311591,1.0,1.0,0.9833100987351517,1.0,1.0,0.8901301301735625,1.0743219476601276
2022-02-25,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9806014933582575,0.9487394007311591,0.9190804597701151,0.8939883124817539,0.9564350759913532,0.9487394007311591,0.9487394007311591,0.9487394007311591,1.0,1.0,0.9833100987351517,1.0,1.0,0.8901301301735625,1.086530575926289
2022-02-28,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9806014933582575,0.9487394007311591,0.9190804597701151,0.8939883124817539,0.9564350759913532,0.9487394007311591,0.9487394007311591,0.9487394007311591,1.0,1.0,0.9833100987351517,1.0,1.0,0.8901301301735625,1.1677785818783974
2022-03-01,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9806014933582575,0.9487394007311591,0.9190804597701151,0.8939883124817539,0.9564350759913532,0.9487394007311591,0.9487394007311591,0.9487394007311591,1.0,1.0,0.9833100987351517,1.0,1.0,0.8901301301735625,1.159648339995487
2022-03-02,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9806014933582575,0.9487394007311591,0.9190804597701151,0.8939883124817539,0.9564350759913532,0.9487394007311591,0.9487394007311591,0.9487394007311591,1.0,1.0,0.9833100987351517,1.0,1.0,0.8901301301735625,1.1804701704884617
2022-03-03,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9806014933582575,0.9487394007311591,0.9190804597701151,0.8939883124817539,0.9564350759913532,0.9487394007311591,0.9487394007311591,0.9487394007311591,1.0,1.0,0.9833100987351517,1.0,1.0,0.8901301301735625,1.1260007925365119
2022-03-04,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9806014933582575,0.9487394007311591,0.9190804597701151,0.8939883124817539,0.9564350759913532,0.9487394007311591,0.9487394007311591,0.9487394007311591,1.0,1.0,0.9833100987351517,1.0,1.0,0.8901301301735625,1.124659140492654
2022-03-07,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9806014933582575,0.9487394007311591,0.9190804597701151,0.8939883124817539,0.9564350759913532,0.9487394007311591,0.9487394007311591,0.9487394007311591,1.0,1.0,0.9833100987351517,1.0,1.0,0.8901301301735625,1.0794334417373168
2022-03-08,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9806014933582575,0.9487394007311591,0.9190804597701151,0.8939883124817539,0.9564350759913532,0.9487394007311591,0.9487394007311591,0.9487394007311591,1.0,1.0,0.9833100987351517,1.0,1.0,0.8901301301735625,1.1060241426453667
2022-03-09,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9806014933582575,0.9487394007311591,0.9190804597701151,0.8939883124817539,0.9564350759913532,0.9487394007311591,0.9487394007311591,0.9487394007311591,1.0,1.0,0.9833100987351517,1.0,1.0,0.8901301301735625,1.1524036891806178
2022-03-10,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9806014933582575,0.9487394007311591,0.9190804597701151,0.8939883124817539,0.9564350759913532,0.9487394007311591,0.9487394007311591,0.9487394007311591,1.0,1.0,0.9833100987351517,1.0,1.0,0.8901301301735625,1.1246725287626147
2022-03-11,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9806014933582575,0.9487394007311591,0.9190804597701151,0.8939883124817539,0.9564350759913532,0.9487394007311591,0.9487394007311591,0.9487394007311591,1.0,1.0,0.9833100987351517,1.0,1.0,0.8901301301735625,1.0670503974771721
2022-03-14,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9806014933582575,0.9487394007311591,0.9190804597701151,0.8939883124817539,0.9564350759913532,0.9487394007311591,0.9487394007311591,0.9487394007311591,1.0,1.0,0.9833100987351517,1.0,1.0,0.8901301301735625,1.0281704930268671
2022-03-15,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9806014933582575,0.9487394007311591,0.9190804597701151,0.8939883124817539,0.9564350759913532,0.9487394007311591,0.9487394007311591,0.9487394007311591,1.0,1.0,0.9833100987351517,1.0,1.0,0.8901301301735625,1.075824504599843
2022-03-16,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9806014933582575,0.9487394007311591,0.9190804597701151,0.8939883124817539,0.9564350759913532,0.9487394007311591,0.9487394007311591,0.9487394007311591,1.0,1.0,0.9833100987351517,1.0,1.0,0.8901301301735625,1.127261869304276
2022-03-17,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9806014933582575,0.9487394007311591,0.9190804597701151,0.8939883124817539,0.9564350759913532,0.9487394007311591,0.9487394007311591,0.9487394007311591,1.0,1.0,0.9833100987351517,1.0,1.0,0.8901301301735625,1.169348202996081
2022-03-18,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9487394007311591,0.9806014933582575,0.9487394007311591,0.9190804597701151,0.8939883124817539,0.9564350759913532,0.9487394007311591,0.9487394007311591,0.9487394007311591,1.0,1.0,0.9833100987351517,1.0,1.0,0.8901301301735625,1.2146812535674334
2022-03-21,0.9546700771046445,0.9546700771046445,0.9546700771046445,0.9546700771046445,0.9546700771046445,0.9546700771046445,0.9806014933582575,0.9546700771046445,0.9248257347780782,0.8995767336635047,0.9624138588937847,0.9546700771046445,0.9546700771046445,0.9546700771046445,1.0,1.0,0.9833100987351517,1.0,1.0,0.8956944334250975,1.2358385277784136
2022-03-22,1.0301390739770973,1.0301390739770973,1.0301390739770973,1.0301390739770973,1.0301390739770973,1.0301390739770973,0.9806014933582575,1.0301390739770973,0.9979354636356216,0.970690467431386,1.0384950205943193,1.0301390739770973,1.0301390739770973,1.0301390739770973,1.0,1.0,1.050432367402848,1.0,1.0,0.9665012618949318,1.3335345761039572
2022-03-23,1.0354557618963909,1.0354557618963909,1.0354557618963909,1.0354557618963909,1.0354557618963909,1.0354557618963909,0.999284835280152,1.0354557618963909,1.003085944340389,0.9757003330038481,1.0438548346909964,1.0354557618963909,1.0354557618963909,1.0354557618963909,1.0,1.0,1.0558537917705735,1.0,1.0,0.971489506407646,1.3404171294890643
2022-03-24,1.0508044556283498,1.0508044556283498,1.0508044556283498,1.0508044556283498,1.0508044556283498,1.0508044556283498,1.0140973627218033,1.0508044556283498,1.0179548161097791,0.9901632643395327,1.0593280289576,1.0508044556283498,1.0508044556283498,1.0508044556283498,1.0,1.0,1.0715048481188751,1.0,1.0,0.9858900201199402,1.3602863047360296
2022-03-25,1.047405168384951,1.047405168384951,1.047405168384951,1.047405168384951,1.047405168384951,1.047405168384951,1.0108168206473949,1.047405168384951,1.0146617954128987,0.9869601475890057,1.0559011684831103,1.047405168384951,1.047405168384951,1.047405168384951,1.0,1.0,1.0680385963896013,1.0,1.0,0.9827007270494383,1.3558858629047335
2022-03-28,1.131559018714747,1.131559018714747,1.131559018714747,1.131559018714747,1.131559018714747,1.131559018714747,1.0920309773111108,1.131559018714747,1.0961848768754459,1.0662575379864083,1.1407376306065495,1.131559018714747,1.131559018714747,1.131559018714747,1.0,1.0,1.1538502411092908,1.0,1.0,1.0616558939698162,1.4648246188086333
2022-03-29,1.1395702959944294,1.1395702959944294,1.1395702959944294,1.1395702959944294,1.1395702959944294,1.1395702959944294,1.0997624016668448,1.1395702959944294,1.10394571025064,1.0738064900490791,1.1488138911559433,1.1395702959944294,1.1395702959944294,1.1395702959944294,1.0,0.9919047712841356,1.1620193370803114,1.0,1.0,1.0691722670458415,1.4751953692452386
2022-03-30,1.1337872569111402,1.1337872569111402,1.1337872569111402,1.1337872569111402,1.1337872569111402,1.1337872569111402,1.0941813778603042,1.1337872569111402,1.0983434571815236,1.068357186112612,1.1429839430997923,1.1337872569111402,1.1337872569111402,1.1337872569111402,1.0,0.986871098434466,1.1561223746327172,1.0,1.0,1.0637464806517696,1.4677091154302533
2022-03-31,1.1168010680849318,1.1168010680849318,1.1168010680849318,1.1168010680849318,1.1168010680849318,1.1168010680849318,1.0777885569133736,1.1168010680849318,1.0818882807399188,1.0523512583809973,1.1258599712395767,1.1168010680849318,1.1168010680849318,1.1168010680849318,1.0,0.9720859800421454,1.138801565246292,1.0,1.0,1.0478096296478234,1.4457201717155688
2022-04-01,1.1240453091876577,1.1240453091876577,1.1240453091876577,1.1240453091876577,1.1240453091876577,1.1240453091876577,1.0847797394857792,1.1240453091876577,1.0889060565783077,1.0591774393888123,1.1331629738177829,1.1240453091876577,1.1240453091876577,1.1240453091876577,1.0,0.9783915123461934,1.1461885147600062,1.0,1.0,1.054606350929567,1.455097979268118
2022-04-04,1.18711932783887,1.18711932783887,1.18711932783887,1.18711932783887,1.18711932783887,1.18711932783887,1.1456504330081172,1.18711932783887,1.1500082918357764,1.1186115004723767,1.1967486157498677,1.18711932783887,1.18711932783887,1.18711932783887,1.0,1.03329239934203,1.210505064250369,1.0,1.0,1.1137839126386149,1.5367484931162
2022-04-05,1.1309579333385698,1.1309579333385698,1.1309579333385698,1.1309579333385698,1.1309579333385698,1.1309579333385698,1.0914508892733343,1.1309579333385698,1.0956025822817224,1.065691140827513,1.1401316695417951,1.1309579333385698,1.1309579333385698,1.1309579333385698,1.0,0.9844083986247185,1.1532373146116368,1.0,1.0,1.0610919412092057,1.464046502384772
2022-04-06,1.0838027618566408,1.0838027618566408,1.0838027618566408,1.0838027618566408,1.0838027618566408,1.0838027618566408,1.0459429598175884,1.0838027618566408,1.049921548424849,1.021257261360265,1.0925940000985883,1.0838027618566408,1.0838027618566408,1.0838027618566408,1.0,0.9433635945015725,1.1051532066825835,1.0,1.0,1.0168498248838818,1.4030032382257993
2022-04-07,1.0957211415231,1.0957211415231,1.0957211415231,1.0957211415231,1.0957211415231,1.0957211415231,1.0574450022032444,1.0957211415231,1.0614673426177772,1.0324878396595571,1.0726420798144445,1.0957211415231,1.0957211415231,1.0957211415231,1.0,0.9537375904706589,1.117306373264558,1.0,1.0,1.0280319354147478,1.4184318068315864
2022-04-08,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.0428707991474464,1.080619398760294,1.0468377017795518,1.0182576079250574,1.0726420798144445,1.080619398760294,1.080619398760294,1.080619398760294,1.0,0.9250783023731473,1.0837319335397144,1.0,1.0,0.9971401432647139,1.3758087140597062
2022-04-11,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.0428707991474464,1.080619398760294,1.0468377017795518,1.0182576079250574,1.0726420798144445,1.080619398760294,1.080619398760294,1.080619398760294,1.0,0.8803710385510487,1.0313572433746765,1.0,1.0,0.948950268593371,1.3093185121055384
2022-04-12,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.0428707991474464,1.080619398760294,1.0468377017795518,1.0182576079250574,1.0726420798144445,1.080619398760294,1.080619398760294,1.080619398760294,1.0,0.8903120241877126,1.0537730882539393,1.0,1.0,0.9596656381102068,1.3241030926434003
2022-04-13,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.0428707991474464,1.080619398760294,1.0468377017795518,1.0182576079250574,1.0726420798144445,1.080619398760294,1.080619398760294,1.080619398760294,1.0,0.9222638590948156,1.0537730882539393,1.0,1.0,0.9941064602061375,1.3716229758604401
2022-04-14,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.0428707991474464,1.080619398760294,1.0468377017795518,1.0182576079250574,1.0726420798144445,1.080619398760294,1.080619398760294,1.080619398760294,1.0,0.8885529764916864,1.0537730882539393,1.0,1.0,0.9577695639431602,1.3214869755618182
2022-04-18,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.0428707991474464,1.080619398760294,1.0468377017795518,1.0182576079250574,1.0726420798144445,1.080619398760294,1.080619398760294,1.080619398760294,1.0,0.905954161122766,1.0537730882539393,1.0,1.0,0.9765262677719043,1.3473666242239746
2022-04-19,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.0428707991474464,1.080619398760294,1.0468377017795518,1.0182576079250574,1.0726420798144445,1.080619398760294,1.080619398760294,1.080619398760294,1.0,0.9274779047398334,1.0537730882539393,1.0,1.0,0.9997266700933699,1.379377486387298
2022-04-20,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.0428707991474464,1.080619398760294,1.0468377017795518,1.0182576079250574,1.0726420798144445,1.080619398760294,1.080619398760294,1.080619398760294,1.0,0.8815167031193044,1.0537730882539393,1.0,1.0,0.950185178253227,1.311022384407323
2022-04-21,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.0428707991474464,1.080619398760294,1.0468377017795518,1.0182576079250574,1.0726420798144445,1.080619398760294,1.080619398760294,1.080619398760294,1.0,0.9100045379553038,1.0537730882539393,1.0,1.0,0.9808921612586631,1.3533904859091266
2022-04-22,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.0428707991474464,1.080619398760294,1.0468377017795518,1.0182576079250574,1.0726420798144445,1.080619398760294,1.080619398760294,1.080619398760294,1.0,0.9066397264039866,1.0537730882539393,1.0,1.0,0.9772652372850578,1.3483862208197874
2022-04-25,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.0428707991474464,1.080619398760294,1.0468377017795518,1.0182576079250574,1.0726420798144445,1.080619398760294,1.080619398760294,1.080619398760294,1.0,0.9002981030232137,1.0537730882539393,1.0,1.0,0.970429613500333,1.3389547373592308
2022-04-26,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.0428707991474464,1.080619398760294,1.0468377017795518,1.0182576079250574,1.0726420798144445,1.080619398760294,1.080619398760294,1.080619398760294,1.0,0.7906046848499916,1.0537730882539393,1.0,1.0,0.852191286612927,1.1758148602152536
2022-04-27,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.0428707991474464,1.080619398760294,1.0468377017795518,1.0182576079250574,1.0726420798144445,1.080619398760294,1.080619398760294,1.080619398760294,1.0,0.7951962626568503,1.0537730882539393,1.0,1.0,0.8733017748117298,1.1826436148641883
2022-04-28,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.0428707991474464,1.080619398760294,1.0468377017795518,1.0182576079250574,1.0726420798144445,1.080619398760294,1.080619398760294,1.080619398760294,1.0,0.7915878982788471,1.0537730882539393,1.0,1.0,0.8733017748117298,1.1772771295169222
2022-04-29,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.0428707991474464,1.080619398760294,1.0468377017795518,1.0182576079250574,1.0726420798144445,1.080619398760294,1.080619398760294,1.080619398760294,1.0,0.7854988298468722,1.0537730882539393,1.0,1.0,0.8733017748117298,1.1682212545842534
2022-05-02,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.0428707991474464,1.080619398760294,1.0468377017795518,1.0182576079250574,1.0726420798144445,1.080619398760294,1.080619398760294,1.080619398760294,1.0,0.8145279482454687,1.0537730882539393,1.0,1.0,0.8733017748117298,1.2113943718780043
2022-05-03,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.0428707991474464,1.080619398760294,1.0468377017795518,1.0182576079250574,1.0726420798144445,1.080619398760294,1.080619398760294,1.080619398760294,1.0,0.814337039911483,1.0537730882539393,1.0,1.0,0.8733017748117298,1.2198599346507557
2022-05-04,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.0428707991474464,1.080619398760294,1.0468377017795518,1.0182576079250574,1.0726420798144445,1.080619398760294,1.080619398760294,1.080619398760294,1.0,0.814337039911483,1.0537730882539393,1.0,1.0,0.8733017748117298,1.2780456015561945
2022-05-05,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.0428707991474464,1.080619398760294,1.0468377017795518,1.0182576079250574,1.0726420798144445,1.080619398760294,1.080619398760294,1.080619398760294,1.0,0.814337039911483,1.0537730882539393,1.0,1.0,0.8117567804438955,1.1716020998197367
2022-05-06,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.0428707991474464,1.080619398760294,1.0468377017795518,1.0182576079250574,1.0726420798144445,1.080619398760294,1.080619398760294,1.080619398760294,1.0,0.814337039911483,1.0537730882539393,1.0,1.0,0.8240979428323061,1.1613656005672324
2022-05-09,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.0428707991474464,1.080619398760294,1.0468377017795518,1.0182576079250574,1.0726420798144445,1.080619398760294,1.080619398760294,1.080619398760294,1.0,0.814337039911483,1.0537730882539393,1.0,1.0,0.8240979428323061,1.0559954941627596
2022-05-10,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.0428707991474464,1.080619398760294,1.0468377017795518,1.0182576079250574,1.0726420798144445,1.080619398760294,1.080619398760294,1.080619398760294,1.0,0.814337039911483,1.0537730882539393,1.0,1.0,0.8240979428323061,1.0733425158741967
2022-05-11,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.0428707991474464,1.080619398760294,1.0468377017795518,1.0182576079250574,1.0726420798144445,1.080619398760294,1.080619398760294,1.080619398760294,1.0,0.814337039911483,1.0537730882539393,1.0,1.0,0.8240979428323061,0.9847425687052865
2022-05-12,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.0428707991474464,1.080619398760294,1.0468377017795518,1.0182576079250574,1.0726420798144445,1.080619398760294,1.080619398760294,1.080619398760294,1.0,0.814337039911483,1.0537730882539393,1.0,1.0,0.8240979428323061,0.9766929020984697
2022-05-13,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.0428707991474464,1.080619398760294,1.0468377017795518,1.0182576079250574,1.0726420798144445,1.080619398760294,1.080619398760294,1.080619398760294,1.0,0.814337039911483,1.0537730882539393,1.0,1.0,0.8240979428323061,1.0324904824102343
2022-05-16,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.0428707991474464,1.080619398760294,1.0468377017795518,1.0182576079250574,1.0726420798144445,1.080619398760294,1.080619398760294,1.080619398760294,1.0,0.814337039911483,1.0537730882539393,0.9437509615536622,0.9437509615536622,0.8240979428323061,0.9718228267791492
2022-05-17,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.0428707991474464,1.080619398760294,1.0468377017795518,1.0182576079250574,1.0726420798144445,1.080619398760294,1.080619398760294,1.080619398760294,1.0,0.814337039911483,1.0537730882539393,0.9922693662761751,0.9922693662761751,0.8240979428323061,1.0217844110837881
2022-05-18,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.0428707991474464,1.080619398760294,1.0468377017795518,1.0182576079250574,1.0726420798144445,1.080619398760294,1.080619398760294,1.080619398760294,1.0,0.814337039911483,1.0537730882539393,0.9247813579135793,0.9247813579135793,0.8240979428323061,0.9522889724220248
2022-05-19,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.0428707991474464,1.080619398760294,1.0468377017795518,1.0182576079250574,1.0726420798144445,1.080619398760294,1.080619398760294,1.080619398760294,1.0,0.814337039911483,1.0537730882539393,0.9242732243603344,0.9242732243603344,0.8240979428323061,0.9517657244400753
2022-05-20,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.0428707991474464,1.080619398760294,1.0468377017795518,1.0182576079250574,1.0726420798144445,1.080619398760294,1.080619398760294,1.080619398760294,1.0,0.814337039911483,1.0537730882539393,0.8649671800864848,0.8649671800864848,0.8240979428323061,0.8906956223270989
2022-05-23,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.080619398760294,1.0428707991474464,1.080619398760294,1.0468377017795518,1.0182576079250574,1.0726420798144445,1.080619398760294,1.080619398760294,1.080619398760294,1.0,0.814337039911483,1.0537730882539393,0.8792985740509975,0.8792985740509975,0.8240979428323061,0.9054533034968748
